Parameter,Most-likely Model,16th,50th,84th
a_cz,319809.7989292066,212135.02168414497,206746.62299848802,336877.94448804035
tau_cz,0.0025707638413054274,0.002658235725333044,0.0003387177471006128,0.00031136798900397193
psi_cz,0.004348454225215105,2.769737989286003,36989.53589532033,2.769568216189294
a_he,0.0020121339451552017,0.002194523047143842,0.0005706262822755383,0.00046606818006823727
c_he,4.1130520754451807e-07,4.363200988292475e-07,6.013996288331103e-08,5.899242481447589e-08
tau_he,0.0007602120581670957,0.0007668736459652661,1.9265273236501756e-05,1.903214931428651e-05
psi_he,4.899367443222968,4.732284363978071,0.4669501200270867,0.47189208389641735
