Parameter,Most-likely Model,16th,50th,84th
a_cz,-1192725.965296237,-35922.91805480432,865367.5692557361,899824.8274647514
tau_cz,-0.003820250419298294,0.002778249216525931,0.006810096510639369,0.006356574996321286
psi_cz,1.0000990390344704,1.0000617137830272,0.0001299730477948291,0.00012768269437801738
a_he,-0.0019764123159392794,-0.0015369869038681977,0.0005498993264474209,0.0005136700897181389
c_he,2.5228790749809335e-07,2.208426707222008e-07,3.967976099612112e-08,6.005697357628657e-08
tau_he,0.0006697398565402016,0.0006691773671058046,2.458660081101449e-05,2.4097216810734456e-05
psi_he,11.577311783514606,11.486727192610617,1.2458213558920637,5.465820930362137
