Parameter,Most-likely Model,16th,50th,84th
a_cz,-414948.30865773436,-52779.35389585779,162019.61274045493,209325.19855098563
tau_cz,0.0014622000867662755,0.001759787060093736,0.001387383169837388,0.000417460434622572
psi_cz,187431.17810084936,2.588798950566048,15993753.745574128,2.588798321879024
a_he,-0.001832562533610522,-0.0031417935822669347,0.000769048762362408,0.0009015653895231074
c_he,6.944571689930996e-07,8.685203430625014e-07,1.1007846492485212e-07,1.1021245582005653e-07
tau_he,0.000963502251308601,0.0010480277473620073,3.029382763878913e-05,4.100124075430444e-05
psi_he,2.188086781995169,0.7079711752917335,0.7556202074941296,0.5594414387543925
