Parameter,Most-likely Model,16th,50th,84th
a_cz,-624462.4094881144,-468040.83873780834,862463.6175752103,125877.43528979301
tau_cz,0.0037278213148084745,0.001804112820268645,0.0019056890420755775,8.639545966115524e-05
psi_cz,2.320761093535029,5.687978325273812,21320748.088712405,5.687975487451918
a_he,0.007615867573764086,0.006901884572355106,0.0010677025541837087,0.0009521677676925643
c_he,6.801022161410324e-07,6.58041531066107e-07,3.182179760163176e-08,3.179185834532449e-08
tau_he,0.0007366976404673076,0.0007403025667147157,5.615575937007334e-06,2.929631060717068e-06
psi_he,8.997034339402596,8.912947376681029,0.08342290262954677,0.14350036130876376
