Parameter,Most-likely Model,16th,50th,84th
a_cz,-356343.98378185555,-130937.82609912544,328878.07751181594,143564.02424606646
tau_cz,0.0014885011183831964,0.002165296339579365,0.00019214427523536835,0.000652058054233655
psi_cz,5936861.086289476,5.972865034736755,801571.0813714109,5.972843741861317
a_he,0.010148157902183465,0.00943878976101308,0.0011157170035138546,0.0010411501416402822
c_he,9.155475834381961e-07,8.915062540334943e-07,3.479032280402433e-08,3.5168455955385e-08
tau_he,0.0007472870284554931,0.0007729723530062084,1.5903835154922378e-05,1.7312369790918494e-05
psi_he,5.241216692806528,4.6386859944598235,0.4012890164640055,0.3689730737635779
