Parameter,Most-likely Model,16th,50th,84th
a_cz,1498453.661273804,1108468.1730131754,394924.46988199605,507779.13192163815
tau_cz,0.0013874589479100274,0.0014607582973936398,0.0004049651297927629,9.96946680100416e-05
psi_cz,567642.1330044556,245761.26187623307,832454.1298342851,245542.64897541254
a_he,0.00023209472982451093,-0.00037100222589482194,0.000436500491016707,0.0004959693129280333
c_he,-2.5442315854861106e-07,-5.065091851351821e-10,1.5951284645211268e-07,2.433278029845394e-07
tau_he,0.002866451233674724,0.0012361231175673014,0.00015162502641315992,0.0005472451571119162
psi_he,-2.7007809398578146,-0.2786472762522836,9.274982811158594,2.4635085587566805
