Parameter,Most-likely Model,16th,50th,84th
a_cz,-842087.699862005,-754915.5579512255,204955.51628438942,200765.27093943232
tau_cz,0.0019277220704498874,0.0019347082157727582,6.44479770985295e-05,6.0156776869339486e-05
psi_cz,49.540222071881395,44.14249296159866,72.54497337397522,28.144639371369742
a_he,0.0040078328073000265,0.004026449428033849,0.0005108537629536199,0.0004615667036656111
c_he,4.6046744887278894e-07,4.6017473140737243e-07,5.2289209473504483e-08,5.058861768920211e-08
tau_he,0.0007719985608365469,0.0007733874508294411,1.77331778134194e-05,1.7603777681547564e-05
psi_he,4.592886922546002,4.566315735765028,0.32652948360043244,0.32968464444954737
