Parameter,Most-likely Model,16th,50th,84th
a_cz,-726237.5038598944,-335542.3841127773,685846.4582575989,470945.8397086415
tau_cz,0.0028228722577761235,0.0028041269801683047,0.00013749705159148227,0.00016472642697811218
psi_cz,16.774870487319795,16.486902995264437,131230.0731137939,16.485006139959147
a_he,-0.003942835390442779,-0.004091503711980402,0.0006751513316400832,0.0007816381435100219
c_he,4.251751864765281e-07,4.349833948857758e-07,3.9849887459511235e-08,3.858493381973553e-08
tau_he,0.0006611899202091688,0.0006697219062530537,1.2758504316076071e-05,6.741391182393656e-06
psi_he,8.281271110880033,8.061430106246103,0.1770013818572469,0.3381238871586554
