Parameter,Most-likely Model,16th,50th,84th
a_cz,-1596051.1695918825,934330.0854282565,932264.8593878965,2096515.2314109243
tau_cz,0.007019228812056993,0.004374910127794157,0.005895848516373312,0.006545369779387306
psi_cz,1.0000232232316413,1.0000870272423616,0.0001541748007323207,0.00016327849449615517
a_he,-3.411354970326612e-05,-3.0222577595199984e-05,6.3966383448804e-05,5.894322119152212e-05
c_he,-3.859603456387783e-09,4.4604140348056133e-08,4.924442315727034e-08,5.885458839396766e-08
tau_he,0.001607845954629368,0.0007876807505023604,0.001160244078952644,0.0014525549359647087
psi_he,8.259204408788854,4.793238928188659,8.470819493914405,8.87438516847156
