Parameter,Most-likely Model,16th,50th,84th
a_0,0.9134016250883809,1.5546598622123078,1.0785028573310544,1.0647620675252738
a_1,-0.0002768745393915147,-0.0005617306171763452,0.0004634170201465505,0.00046876110672116873
a_cz,inf,inf,nan,nan
tau_cz,0.0028330395289610693,0.0028327982007456632,0.0001294697200077662,0.00013139060406009394
psi_cz,8.790718343042707,8.752437073634589,7.285960559480394,7.3317330186638365
a_he,0.009055063529755143,0.014864841963333947,0.01301231978721069,0.00802670037025241
c_he,6.662648536122592e-07,8.029956268378158e-07,1.651609101935664e-07,1.89171870504657e-07
tau_he,0.0007968167500692992,0.0008223946322733439,9.991138250172523e-05,9.937423919801876e-05
psi_he,5.0571737898077185,4.324199319958389,2.481286102730942,2.517282909402793
