Parameter,Most-likely Model,16th,50th,84th
a_cz,-1801055.703829219,201275.32993863197,-1548327.9509799837,2889813.0531048337
tau_cz,0.004541084105985926,0.0007457855241053742,0.004525740218025615,3.897342767588026e-05
psi_cz,13865819.972835189,28.401948103176462,28.401948103178793,10108645059566.941
a_he,0.005257263024228408,0.0008446873831466665,0.005340892254289998,0.001002581828471365
c_he,4.323965628596305e-07,2.830766601387744e-08,4.3460248773483185e-07,3.0734965737965884e-08
tau_he,0.0006740626799516597,7.285132685916828e-06,0.0006818527698377748,9.454182617401555e-06
psi_he,8.92530390404641,0.2735013167448024,8.714668716482882,0.2088252252593623
