2573,11772920,16,1,2842.26528,0.3091
2574,11772920,17,0,2923.46766,0.45053
2575,11772920,17,1,2998.76962,0.15697
2576,11772920,17,2,3071.33085,1.70796
2577,11772920,18,0,3080.05695,0.1348
2578,11772920,18,1,3155.57692,0.13856
2579,11772920,18,2,3228.66507,0.31876
2580,11772920,19,0,3237.35942,0.0528
2581,11772920,19,1,3313.29081,0.09113
2582,11772920,19,2,3386.16758,0.35955
2583,11772920,20,0,3394.41131,0.11538
2584,11772920,20,1,3470.81333,0.10146
2585,11772920,20,2,3543.96877,0.23452
2586,11772920,21,0,3552.04222,0.08008
2587,11772920,21,1,3628.19851,0.09925
2588,11772920,21,2,3702.03118,0.4175
2589,11772920,22,0,3709.32999,0.12375
2590,11772920,22,1,3786.08473,0.13029
2591,11772920,22,2,3859.6316,0.47964
2592,11772920,23,0,3867.50884,0.35211
2593,11772920,23,1,3944.34687,0.22812
2594,11772920,24,0,4025.11626,0.28988
2595,11772920,24,1,4103.01758,0.24656
2596,11772920,25,0,4185.02117,0.39467
2597,11772920,25,1,4261.81857,0.29615
2598,11772920,26,0,4343.69912,0.80128
2599,11772920,26,1,4421.29194,0.60135
