2215,10162436,8,1,540.09414,0.39802
2216,10162436,9,1,595.70899,0.17231
2217,10162436,10,0,626.75063,0.12197
2218,10162436,10,1,649.76594,0.18234
2219,10162436,10,2,675.44,0.64376
2220,10162436,11,0,678.86104,0.16517
2221,10162436,11,1,702.54359,0.19039
2222,10162436,11,2,729.04739,0.62034
2223,10162436,12,0,733.19006,0.30523
2224,10162436,12,1,756.78189,0.14754
2225,10162436,12,2,784.0916,0.3658
2226,10162436,13,0,788.69165,0.21849
2227,10162436,13,1,812.62344,0.12204
2228,10162436,13,2,840.07098,0.33602
2229,10162436,14,0,844.35273,0.14159
2230,10162436,14,1,867.83329,0.1098
2231,10162436,14,2,895.16154,0.2235
2232,10162436,15,0,898.7299,0.22891
2233,10162436,15,1,922.32049,0.11724
2234,10162436,15,2,949.46626,0.29538
2235,10162436,16,0,953.23216,0.14456
2236,10162436,16,1,976.62565,0.10383
2237,10162436,16,2,1004.70097,0.2488
2238,10162436,17,0,1008.42887,0.17977
2239,10162436,17,1,1032.49358,0.10726
2240,10162436,17,2,1061.25399,0.22236
2241,10162436,18,0,1064.33802,0.15497
2242,10162436,18,1,1088.98956,0.12097
2243,10162436,18,2,1117.34033,0.30574
2244,10162436,19,0,1121.02674,0.20285
2245,10162436,19,1,1145.43421,0.12626
2246,10162436,19,2,1173.82538,0.26794
2247,10162436,20,0,1177.42721,0.20463
2248,10162436,20,1,1202.08993,0.15381
2249,10162436,20,2,1230.09071,0.41864
2250,10162436,21,0,1233.55718,0.30947
2251,10162436,21,1,1258.22451,0.17405
2252,10162436,21,2,1286.16329,0.41784
2253,10162436,22,0,1290.08595,0.2893
2254,10162436,22,1,1314.31994,0.23996
2255,10162436,22,2,1343.08292,0.92994
2256,10162436,23,0,1346.33293,0.55118
2257,10162436,23,1,1371.7322,0.33762
2258,10162436,23,2,1397.64499,0.72889
2259,10162436,24,0,1402.03456,0.54278
2260,10162436,24,1,1428.1768,0.393
2261,10162436,24,2,1456.32918,1.03159
2262,10162436,25,0,1460.26112,1.20984
2263,10162436,25,1,1486.27635,0.63482
2264,10162436,25,2,1512.29075,1.04005
2265,10162436,26,0,1514.28874,1.28808
