2515,11253226,10,1,882.92167,1.70448
2516,11253226,10,2,915.88575,1.9507
2517,11253226,11,0,922.76212,0.8051
2518,11253226,11,1,957.86896,0.83196
2519,11253226,11,2,995.10855,2.71472
2520,11253226,12,0,1000.03919,0.85217
2521,11253226,12,1,1036.81038,0.66235
2522,11253226,12,2,1070.10613,2.02245
2523,11253226,13,0,1075.6883,0.4186
2524,11253226,13,1,1110.64845,0.49199
2525,11253226,13,2,1143.04954,1.48122
2526,11253226,14,0,1149.89362,0.39702
2527,11253226,14,1,1183.64929,0.50298
2528,11253226,14,2,1217.79422,1.59411
2529,11253226,15,0,1222.48851,0.51923
2530,11253226,15,1,1259.03065,0.34204
2531,11253226,15,2,1294.86176,1.6068
2532,11253226,16,0,1299.14265,0.32523
2533,11253226,16,1,1334.32499,0.37002
2534,11253226,16,2,1369.37886,1.39765
2535,11253226,17,0,1375.7089,0.41489
2536,11253226,17,1,1412.74387,0.33104
2537,11253226,17,2,1449.91066,2.24721
2538,11253226,18,0,1452.89555,0.45393
2539,11253226,18,1,1490.8075,0.2945
2540,11253226,18,2,1523.46446,1.29442
2541,11253226,19,0,1532.28059,0.29447
2542,11253226,19,1,1569.37884,0.2682
2543,11253226,19,2,1603.87944,1.263
2544,11253226,20,0,1609.72674,0.31607
2545,11253226,20,1,1646.09189,0.34087
2546,11253226,20,2,1677.26342,1.36492
2547,11253226,21,0,1686.489,0.35
2548,11253226,21,1,1722.47335,0.29535
2549,11253226,21,2,1753.82697,0.99831
2550,11253226,22,0,1762.41276,0.42999
2551,11253226,22,1,1799.44053,0.351
2552,11253226,22,2,1832.78625,1.87402
2553,11253226,23,0,1838.64401,0.42568
2554,11253226,23,1,1876.40485,0.34464
2555,11253226,23,2,1908.58902,1.29328
2556,11253226,24,0,1915.80083,0.51475
2557,11253226,24,1,1954.73432,0.42619
2558,11253226,24,2,1985.5538,1.29641
2559,11253226,25,0,1992.92393,0.55139
2560,11253226,25,1,2032.59299,0.52794
2561,11253226,25,2,2064.37831,1.9097
2562,11253226,26,0,2072.4475,0.46807
2563,11253226,26,1,2111.59301,0.61125
2564,11253226,26,2,2145.74134,1.67481
2565,11253226,27,0,2150.10848,0.74816
2566,11253226,27,1,2190.52485,1.35189
2567,11253226,27,2,2222.44749,2.14137
2568,11253226,28,0,2228.49373,0.72556
2569,11253226,28,1,2268.99407,0.86245
2570,11253226,28,2,2303.7754,1.90279
2571,11253226,29,0,2308.14665,1.22755
2572,11253226,29,1,2349.7282,1.10252
