910,7106245,14,1,1770.16915,0.62362
911,7106245,15,1,1880.03392,0.32731
912,7106245,16,0,1939.58261,0.20064
913,7106245,16,1,1989.94185,0.21308
914,7106245,16,2,2041.91523,0.89278
915,7106245,17,0,2049.20992,0.37937
916,7106245,17,1,2100.45293,0.19711
917,7106245,17,2,2152.32254,0.42669
918,7106245,18,0,2160.24877,0.13893
919,7106245,18,1,2211.90143,0.1125
920,7106245,18,2,2264.54987,0.40623
921,7106245,19,0,2271.29452,0.1397
922,7106245,19,1,2323.85456,0.14581
923,7106245,19,2,2375.98775,0.21959
924,7106245,20,0,2382.63643,0.11841
925,7106245,20,1,2434.98513,0.12309
926,7106245,20,2,2487.96457,0.27135
927,7106245,21,0,2494.34438,0.20574
928,7106245,21,1,2546.51841,0.16058
929,7106245,21,2,2599.57549,0.74247
930,7106245,22,0,2605.5116,0.37072
931,7106245,22,1,2658.4207,0.28655
932,7106245,22,2,2713.01626,1.08348
933,7106245,23,0,2718.05069,1.21101
