1643,8938364,11,0,1070.73196,0.44001
1644,8938364,11,1,1106.6923,0.22902
1645,8938364,12,0,1156.07266,0.19687
1646,8938364,12,1,1192.44433,0.15554
1647,8938364,13,0,1241.49975,0.14586
1648,8938364,13,1,1276.71741,0.10833
1649,8938364,13,2,1319.65645,0.19959
1650,8938364,14,0,1325.95832,0.151
1651,8938364,14,1,1360.87201,0.07879
1652,8938364,14,2,1403.89004,0.10188
1653,8938364,15,0,1409.70531,0.06824
1654,8938364,15,1,1445.62113,0.05419
1655,8938364,15,2,1489.12812,0.11645
1656,8938364,16,0,1494.85818,0.07498
1657,8938364,16,1,1530.9923,0.0488
1658,8938364,16,2,1575.26435,0.06082
1659,8938364,17,0,1580.76584,0.04349
1660,8938364,16,3,1616.28741,1.32169
1661,8938364,17,1,1616.78189,0.04414
1662,8938364,17,2,1660.82203,0.06388
1663,8938364,18,0,1666.12832,0.04609
1664,8938364,17,3,1696.32678,0.41505
1665,8938364,18,1,1702.61718,0.04573
1666,8938364,18,2,1746.60787,0.07766
1667,8938364,19,0,1751.59984,0.06867
1668,8938364,18,3,1777.34839,3.46382
1669,8938364,19,1,1788.23179,0.06717
1670,8938364,19,2,1833.05387,0.15891
1671,8938364,20,0,1837.46789,0.11535
1672,8938364,20,1,1874.43576,0.12347
1673,8938364,20,2,1919.88025,0.48175
1674,8938364,21,0,1923.75349,0.2521
1675,8938364,21,1,1961.39315,0.35067
1676,8938364,21,2,2007.27175,0.90803
1677,8938364,22,0,2009.63889,0.86432
1678,8938364,22,1,2048.65795,0.75368
1679,8938364,22,2,2092.87181,2.34901
1680,8938364,23,0,2096.62316,1.15392
1681,8938364,23,1,2135.57599,0.74648
1682,8938364,23,2,2182.64249,1.89303
1683,8938364,24,0,2185.1593,1.17677
