2832,12317678,9,1,665.02277,0.34739
2833,12317678,9,2,693.66881,0.87719
2834,12317678,10,0,700.36474,0.19578
2835,12317678,10,1,728.39429,0.3161
2836,12317678,10,2,758.55367,1.14904
2837,12317678,11,0,764.18041,0.18686
2838,12317678,11,1,791.577,0.25456
2839,12317678,11,2,821.88602,0.90564
2840,12317678,12,0,826.02784,0.35754
2841,12317678,12,1,853.04972,0.25654
2842,12317678,12,2,882.9023,0.91747
2843,12317678,13,0,885.84958,0.54453
2844,12317678,13,1,913.08357,0.23165
2845,12317678,13,2,942.70667,0.86144
2846,12317678,14,0,947.46234,0.34732
2847,12317678,14,1,974.97179,0.19774
2848,12317678,14,2,1004.42388,0.45607
2849,12317678,15,0,1010.17214,0.26768
2850,12317678,15,1,1038.02006,0.18338
2851,12317678,15,2,1069.4357,0.68226
2852,12317678,16,0,1074.06058,0.30579
2853,12317678,16,1,1101.86809,0.17106
2854,12317678,16,2,1132.61913,0.3491
2855,12317678,17,0,1138.31264,0.21112
2856,12317678,17,1,1166.53088,0.16275
2857,12317678,17,2,1197.33009,0.47164
2858,12317678,18,0,1202.68144,0.32988
2859,12317678,18,1,1230.59768,0.17384
2860,12317678,18,2,1261.16623,0.4786
2861,12317678,19,0,1265.73157,0.30237
2862,12317678,19,1,1293.20816,0.19088
2863,12317678,19,2,1323.22949,0.49128
2864,12317678,20,0,1328.70201,0.32006
2865,12317678,20,1,1356.63066,0.21466
2866,12317678,20,2,1387.24951,0.56204
2867,12317678,21,0,1392.68076,0.38191
2868,12317678,21,1,1420.45478,0.27352
2869,12317678,21,2,1452.0317,0.97926
2870,12317678,22,0,1455.12058,0.70195
2871,12317678,22,1,1484.28281,0.34164
2872,12317678,22,2,1516.09509,0.87613
2873,12317678,23,0,1520.21514,0.56779
2874,12317678,23,1,1549.61633,0.32084
2875,12317678,23,2,1580.25127,0.61601
2876,12317678,24,0,1586.811,0.8602
2877,12317678,24,1,1614.25201,0.48485
2878,12317678,24,2,1646.86406,1.38778
2879,12317678,25,0,1650.17234,1.0762
2880,12317678,25,1,1679.74109,0.78645
2881,12317678,25,2,1711.56021,1.2961
2882,12317678,26,0,1714.56048,1.18236
2883,12317678,26,1,1746.18678,0.811
2884,12317678,26,2,1777.78927,1.52195
2885,12317678,27,0,1780.87528,1.13942
2886,12317678,27,1,1811.60394,1.96179
2887,12317678,27,2,1842.59411,1.87945
2888,12317678,28,0,1845.46577,1.36295
