668,6508366,9,2,571.00784,2.13494
669,6508366,10,0,573.77727,0.59745
670,6508366,10,1,595.74371,0.45718
671,6508366,10,2,620.51886,1.42446
672,6508366,11,0,624.23128,0.76782
673,6508366,11,1,645.75015,0.33418
674,6508366,11,2,669.44159,0.92869
675,6508366,12,0,673.04931,0.74969
676,6508366,12,1,694.24936,0.26989
677,6508366,12,2,719.63974,0.57282
678,6508366,13,0,723.00033,0.3835
679,6508366,13,1,745.12137,0.20276
680,6508366,13,2,771.18946,0.44904
681,6508366,14,0,775.3598,0.41803
682,6508366,14,1,796.99407,0.22083
683,6508366,14,2,823.91948,0.40762
684,6508366,15,0,827.50281,0.30416
685,6508366,15,1,849.24994,0.21317
686,6508366,15,2,874.54794,0.4371
687,6508366,16,0,877.77476,0.50738
688,6508366,16,1,900.35231,0.25506
689,6508366,16,2,924.93272,0.78691
690,6508366,17,0,930.36111,0.61685
691,6508366,17,1,951.34493,0.22408
692,6508366,17,2,976.78639,0.87646
693,6508366,18,0,980.14053,0.50648
694,6508366,18,1,1002.51401,0.23112
695,6508366,18,2,1029.29404,0.42656
696,6508366,19,0,1030.93689,0.13688
697,6508366,19,1,1054.16052,0.22975
698,6508366,19,2,1081.54196,0.44527
699,6508366,20,0,1083.46087,0.33517
700,6508366,20,1,1107.09865,0.257
701,6508366,20,2,1134.38908,0.73576
702,6508366,21,0,1136.18376,0.4721
703,6508366,21,1,1159.5453,0.32176
704,6508366,21,2,1186.74657,0.60803
705,6508366,22,0,1189.45242,0.51019
706,6508366,22,1,1213.44056,0.43874
707,6508366,22,2,1239.93181,1.11647
708,6508366,23,0,1241.41082,0.58469
709,6508366,23,1,1265.42291,0.44885
710,6508366,23,2,1289.95599,1.5199
711,6508366,24,0,1293.7555,0.87019
712,6508366,24,1,1319.42997,0.78211
713,6508366,24,2,1343.80895,1.53472
714,6508366,25,0,1345.95723,1.38958
715,6508366,25,1,1370.0607,1.18067
716,6508366,25,2,1399.93352,1.53643
717,6508366,26,0,1402.27564,1.42999
