1348,8179536,13,2,1439.95566,2.54429
1349,8179536,14,0,1444.87462,0.66761
1350,8179536,14,1,1488.31981,0.62362
1351,8179536,14,2,1532.7375,1.93637
1352,8179536,15,0,1540.26915,0.79132
1353,8179536,15,1,1582.96776,0.44833
1354,8179536,15,2,1625.58173,1.69107
1355,8179536,16,0,1636.36469,1.00619
1356,8179536,16,1,1679.90489,0.44092
1357,8179536,16,2,1720.50948,0.99481
1358,8179536,17,0,1728.97108,0.35528
1359,8179536,17,1,1771.38546,0.34727
1360,8179536,17,2,1813.71147,0.67823
1361,8179536,18,0,1822.7041,0.2738
1362,8179536,18,1,1866.16989,0.29711
1363,8179536,18,2,1907.84369,0.94353
1364,8179536,19,0,1916.20171,0.25319
1365,8179536,19,1,1959.7662,0.26143
1366,8179536,19,2,2001.0757,0.97724
1367,8179536,20,0,2011.29289,0.29985
1368,8179536,20,1,2055.34702,0.23335
1369,8179536,20,2,2098.3895,0.67859
1370,8179536,21,0,2106.37192,0.24218
1371,8179536,21,1,2151.2856,0.2781
1372,8179536,21,2,2193.62504,0.51296
1373,8179536,22,0,2202.03529,0.31234
1374,8179536,22,1,2247.50194,0.33388
1375,8179536,22,2,2291.54191,1.46069
1376,8179536,23,0,2298.5367,0.45906
1377,8179536,23,1,2344.49448,0.52757
1378,8179536,23,2,2383.56332,1.73075
1379,8179536,24,0,2392.36615,0.6552
1380,8179536,24,1,2437.49311,0.52701
1381,8179536,24,2,2484.10909,2.26179
1382,8179536,25,0,2491.72753,1.78528
1383,8179536,25,1,2534.71865,0.98578
1384,8179536,25,2,2578.66456,2.64197
1385,8179536,26,0,2584.16966,1.0531
1386,8179536,26,1,2633.2256,0.98064
